marca,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url
chevrolet,furgon,n400 max ll l,1.5,,MT,,n400 max ll l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/n400-max
chevrolet,furgon,n400 max ll l ac,1.5,,MT,,n400 max ll l ac,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/n400-max
citroen,furgon,berlingo cargo hdi 92 bvm5 m,1.6,,,2024.0,berlingo cargo hdi 92 bvm5 m,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/berlingo
citroen,furgon,berlingo cargo hdi 92 bvm5 xl,1.6,,,2024.0,berlingo cargo hdi 92 bvm5 xl,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/berlingo
citroen,furgon,jumper cargo l2h2 bluehdi 165 s&s bvm6,,,,2024.0,jumper cargo l2h2 bluehdi 165 ss bvm6,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,furgon,jumper cargo l3h2 bluehdi 165 s&s bvm6,,,,2024.0,jumper cargo l3h2 bluehdi 165 ss bvm6,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,furgon,jumper cargo l4h2 bluehdi 165 s&s bvm6,,,,2024.0,jumper cargo l4h2 bluehdi 165 ss bvm6,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,furgon,jumper l1h1 bluehdi 163 s&s bvm6,,,,,jumper l1h1 bluehdi 163 ss bvm6,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,furgon,jumper l2h2 bluehdi 163 s&s bvm6,,,,,jumper l2h2 bluehdi 163 ss bvm6,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,furgon,jumper l2h2 bluehdi 163 s&s bvm6 escolar,,,,,jumper l2h2 bluehdi 163 ss bvm6 escolar,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,furgon,jumper l3 chasis cabina bluehdi 163 s&s bvm6,,,,,jumper l3 chasis cabina bluehdi 163 ss bvm6,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,furgon,jumper l3h2 bluehdi 163 s&s bvm6,,,,,jumper l3h2 bluehdi 163 ss bvm6,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,furgon,jumper l4h2 bluehdi 163 s&s bvm6,,,,,jumper l4h2 bluehdi 163 ss bvm6,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumper
citroen,furgon,jumpy cargo bluehdi 150 s&s bvm6 xl,,,,2024.0,jumpy cargo bluehdi 150 ss bvm6 xl,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,furgon,new berlingo m hdi 92 bvm,1.6,,,,new berlingo m hdi 92 bvm,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/berlingo
citroen,furgon,new berlingo xl hdi 92 bvm,1.6,,,,new berlingo xl hdi 92 bvm,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/berlingo
citroen,furgon,new jumpy comfort xl hdi 150 bvm6,,,,,new jumpy comfort xl hdi 150 bvm6,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumpy
citroen,furgon,new jumpy comfort xl hdi 150 bvm6 escolar,,,,,new jumpy comfort xl hdi 150 bvm6 escolar,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/jumpy
farizon,furgon,v6e,,,AT,2024.0,v6e,farizon,
fiat,furgon,ducato 2.3l maxi cargo l1h1,,,,,ducato 23l maxi cargo l1h1,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato 2.3l maxi cargo l1h1 aa 8mt3,,,,,ducato 23l maxi cargo l1h1 aa 8mt3,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato 2.3l maxi cargo l2h2,,,,,ducato 23l maxi cargo l2h2,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato 2.3l maxi cargo l2h2 aa mt3,11.5,,,,ducato 23l maxi cargo l2h2 aa mt3,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato 2.3l maxi cargo l3h2,,,,,ducato 23l maxi cargo l3h2,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato 2.3l maxi cargo l3h2 aa 13 mt3,,,,,ducato 23l maxi cargo l3h2 aa 13 mt3,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato 2.3l maxi cargo l3h2 aa 17 mt3,,,,,ducato 23l maxi cargo l3h2 aa 17 mt3,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato 2.3l maxi cargo l3h2 ac,,,,,ducato 23l maxi cargo l3h2 ac,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato maxi cargo l1 h1,,,,,ducato maxi cargo l1 h1,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato maxi cargo l1 h1 aa(8mt3),,,,,ducato maxi cargo l1 h1 aa8mt3,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato maxi cargo l1 h1,,,MT,2024.0,ducato maxi cargo l1 h1,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato maxi cargo l2 h2,,,,,ducato maxi cargo l2 h2,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,"ducato maxi cargo l2 h2 aa (11,5mt3)",,,,,ducato maxi cargo l2 h2 aa 115mt3,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato maxi cargo l3 h2,,,,,ducato maxi cargo l3 h2,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato maxi cargo l3 h2 aa (13mt3),,,,,ducato maxi cargo l3 h2 aa 13mt3,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato maxi cargo l4 h3,,,,,ducato maxi cargo l4 h3,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,furgon,ducato maxi cargo l4 h3 aa (17mt3),,,,,ducato maxi cargo l4 h3 aa 17mt3,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
ford,furgon,transit 2.2l tdci techo alto,,,,,transit 22l tdci techo alto,ford,https://www.autocosmos.cl/catalogo/vigente/ford/transit-bus
ford,furgon,transit furgon largo-techo alto,,,,,transit furgon largotecho alto,ford,https://www.autocosmos.cl/catalogo/vigente/ford/transit-furgon
hyundai,furgon,h-350 furgon solati cargo van,,,,,h350 furgon solati cargo van,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria-furgon
hyundai,furgon,h-350 furgon solati cargo van / carga refrigerada,,,,,h350 furgon solati cargo van carga refrigerada,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria-furgon
hyundai,furgon,h-350 furgon solati cargo van / carga refrigerada /plataforma,,,,,h350 furgon solati cargo van carga refrigerada plataforma,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria-furgon
jac,furgon,refine 1.9l furgon,,,,,refine 19l furgon,jac,https://www.autocosmos.cl/catalogo/vigente/jac/refine-cargo
jac,furgon,sunray cargo,,,,,sunray cargo,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros
kyc,furgon,v3 cargo van,,,MT,2024.0,v3 cargo van,kyc,https://www.autocosmos.cl/catalogo/vigente/kyc/gran-mamut-cargo-box
kyc,furgon,v5 cargo van,,,MT,2024.0,v5 cargo van,kyc,https://www.autocosmos.cl/catalogo/vigente/kyc/gran-mamut-cargo-box
maxus,furgon,deliver 9 cargo l2h2,,,,2024.0,deliver 9 cargo l2h2,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-cargo
maxus,furgon,edeliver 9 l2h2,,,,2024.0,edeliver 9 l2h2,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-9
maxus,furgon,edeliver 9 l3h2,,,,2024.0,edeliver 9 l3h2,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-9
maxus,furgon,ev30 cargo van,,,,,ev30 cargo van,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,furgon,ev80 cargo van,,,,,ev80 cargo van,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,furgon,g-10 1.9l cargo,,,,,g10 19l cargo,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,furgon,g10 cargo,,,,,g10 cargo,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,furgon,g10 cargo,,,,2024.0,g10 cargo,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,furgon,"new v80 fl cargo van 11,5 m3 e5",,,,,new v80 fl cargo van 115 m3 e5,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo
maxus,furgon,v90 12m3 l3h3,,,,,v90 12m3 l3h3,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-3
maxus,furgon,v90 13m3 l3h3,,,,,v90 13m3 l3h3,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-3
nissan,furgon,nv350 2.5l,,,,,nv350 25l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/navara
nissan,furgon,nv350 2.5l cargo wide s-long,,,,,nv350 25l cargo wide slong,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,furgon,nv350 2.5l escolar 24pas,,,,,nv350 25l escolar 24pas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,furgon,nv350 wide s-long cargo 2.5d,,,MT,,nv350 wide slong cargo 25d,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,furgon,nv350 wide s-long cargo 2.5l,,,MT,,nv350 wide slong cargo 25l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
opel,furgon,combo td,1.5,,MT,2024.0,combo td,opel,https://www.autocosmos.cl/catalogo/vigente/opel/combo
opel,furgon,combo 1.6l hdi l1,,,,,combo 16l hdi l1,opel,https://www.autocosmos.cl/catalogo/vigente/opel/combo
opel,furgon,movano cargo van l2h2,,,MT,2024.0,movano cargo van l2h2,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland
opel,furgon,vivaro td,2.0,,,,vivaro td,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland
opel,furgon,vivaro td,2.0,,MT,2024.0,vivaro td,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland
peugeot,furgon,boxer 2.0l furgon l2h2,,,,,boxer 20l furgon l2h2,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,boxer 2.0l furgon l3h2,,,,,boxer 20l furgon l3h2,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,boxer 2.0l furgon l4h2,,,,,boxer 20l furgon l4h2,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,boxer furgon d/c l4h2 bluehdi 165,,,,2024.0,boxer furgon dc l4h2 bluehdi 165,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,boxer furgon l2h2 bluehdi 160,,,,,boxer furgon l2h2 bluehdi 160,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,boxer furgon l2h2 bluehdi 165,,,MT,2024.0,boxer furgon l2h2 bluehdi 165,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,boxer furgon l3h2 bluehdi 160,,,,,boxer furgon l3h2 bluehdi 160,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,boxer furgon l3h2 bluehdi 165,,,MT,2024.0,boxer furgon l3h2 bluehdi 165,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,boxer furgon l4h2 bluehdi 160,,,,,boxer furgon l4h2 bluehdi 160,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,boxer furgon l4h2 bluehdi 165,,,MT,2024.0,boxer furgon l4h2 bluehdi 165,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer
peugeot,furgon,expert l3 bluehdi 145,,,MT,2024.0,expert l3 bluehdi 145,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/expert
peugeot,furgon,expert l3 hdi 150,,,,,expert l3 hdi 150,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/expert
peugeot,furgon,partner 1.6l l1,,,,,partner 16l l1,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/partner
peugeot,furgon,partner 1.6l l2,,,,,partner 16l l2,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/partner
peugeot,furgon,partner l1 bluehdi 100,,,MT,2024.0,partner l1 bluehdi 100,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/partner
peugeot,furgon,partner l1 ev,,,AT,2024.0,partner l1 ev,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/partner
peugeot,furgon,partner l1 hdi 90,,,,,partner l1 hdi 90,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/partner
peugeot,furgon,partner l2 bluehdi 100,,,MT,2024.0,partner l2 bluehdi 100,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/partner
peugeot,furgon,partner l2 hdi 90,,,,,partner l2 hdi 90,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/partner
peugeot,furgon,traveller active l3 8p bluehdi 180,,,AT,2024.0,traveller active l3 8p bluehdi 180,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller
peugeot,furgon,traveller business l3 9p bluehdi 145,,,MT,2024.0,traveller business l3 9p bluehdi 145,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller
ram,furgon,ram v700 city multijet 16v euro v,1.3,,,,ram v700 city multijet 16v euro v,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,ram v700 city evo 8v euro vi,1.4,,,,ram v700 city evo 8v euro vi,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,ram v700 city diesel,,,,,ram v700 city diesel,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,ram v700 city gasolina,,,,,ram v700 city gasolina,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,"ram van 700 rapid 1,4l st (3,1mts3)",,,,,ram van 700 rapid 14l st 31mts3,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700
ram,furgon,"ram van 700 rapid 1,4l st aa (3,1mts3)",,,,,ram van 700 rapid 14l st aa 31mts3,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700
ram,furgon,v 700 city 1.3l,,,,2024.0,v 700 city 13l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700
ram,furgon,v1000 100o cargo xl 1.6l 5mt3,,,,,v1000 100o cargo xl 16l 5mt3,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v1000
ram,furgon,v1000 cargo corto 1.3l mt3,3.4,,,,v1000 cargo corto 13l mt3,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v1000
ram,furgon,v1000 cargo largo 1.3l mt3,3.8,,,,v1000 cargo largo 13l mt3,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v1000
ram,furgon,v1000 corto,,,,,v1000 corto,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v1000
ram,furgon,v1000 corto 1.3l,,,,2024.0,v1000 corto 13l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v1000
ram,furgon,v1000 largo,,,,,v1000 largo,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v1000
ram,furgon,v1000 xl,,,,,v1000 xl,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v1000
ram,furgon,v700 city 1.4l,,,,,v700 city 14l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,v700 city diesel,,,,,v700 city diesel,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,v700 rapid 1.4l,,,,2024.0,v700 rapid 14l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-rapid
ram,furgon,v700 rapid 1.4l st,,,,,v700 rapid 14l st,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-rapid
ram,furgon,v700 rapid 1.4l st aa,,,,,v700 rapid 14l st aa,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-rapid
ram,furgon,van cargo corto,,,,1000.0,van cargo corto,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,"van cargo corto 1,3l (3,4mts3)",,,,1000.0,van cargo corto 13l 34mts3,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,van cargo l,,,,1000.0,van cargo l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,"van cargo large 1,3l (3,8mts3)",,,,1000.0,van cargo large 13l 38mts3,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage
ram,furgon,van cargo xl,,,,1000.0,van cargo xl,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city
ram,furgon,"van cargo xl 1,6l (5mts3)",,,,1000.0,van cargo xl 16l 5mts3,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage
ram,furgon,"van 700 rapid 1,4l st",,,,,van 700 rapid 14l st,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700
renault,furgon,dokker 1.5l furgon ac,,,,,dokker 15l furgon ac,renault,https://www.autocosmos.cl/catalogo/vigente/renault/oroch
renault,furgon,kangoo z.e l1,,,,,kangoo ze l1,renault,https://www.autocosmos.cl/catalogo/vigente/renault/koleos
renault,furgon,kangoo z.e l2,,,,,kangoo ze l2,renault,https://www.autocosmos.cl/catalogo/vigente/renault/koleos
toyota,furgon,hiace cargo l1h1,,,,2024.0,hiace cargo l1h1,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon
toyota,furgon,hiace furgon 2.8l l1h1,,,,,hiace furgon 28l l1h1,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon
toyota,furgon,hiace furgon 2.8l l1h1b,,,,,hiace furgon 28l l1h1b,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon
toyota,furgon,hiace furgon 2.8l l2h2b,,,,,hiace furgon 28l l2h2b,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon
chery,hatchback,iq 1.0l gls,,,,,iq 10l gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chevrolet,hatchback,spark gt ii activ,1.2,,MT,,spark gt ii activ,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,hatchback,spark gt ii lt ac,1.2,,MT,,spark gt ii lt ac,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,hatchback,spark gt ii lt ac full,1.2,,MT,,spark gt ii lt ac full,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,hatchback,spin activ 1.8l aut,,,,,spin activ 18l aut,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
citroen,hatchback,c3 1.2l puretech 110 feel aut,,,,,c3 12l puretech 110 feel aut,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,hatchback,c3 1.2l puretech 82 feel,,,,,c3 12l puretech 82 feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,hatchback,c3 1.2l puretech 82 live,,,,,c3 12l puretech 82 live,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,hatchback,c3 1.5l bluehdi 100 s&s feel,,,,,c3 15l bluehdi 100 ss feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,hatchback,c3 1.5l bluehdi 100 s&s live,,,,,c3 15l bluehdi 100 ss live,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,hatchback,c3 1.5l bluehdi 100 s&s shine,,,,,c3 15l bluehdi 100 ss shine,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
fiat,hatchback,500 1.2l pop,,,,,500 12l pop,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 1.2l pop aut,,,,,500 12l pop aut,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 1.2l pop,,,MT,,500 12l pop,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 1.4l lounge,,,,,500 14l lounge,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 1.4l lounge aut,,,,,500 14l lounge aut,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 lounge,1.4,,AT,,500 lounge,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 lounge,1.4,,MT,,500 lounge,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 pop,1.2,,AT,,500 pop,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 pop,1.2,,MT,,500 pop,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 sport,1.4,,,,500 sport,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500 sport,1.4,,AT,,500 sport,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500c l pop,1.2,,AT,,500c l pop,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500c l pop,1.2,,MT,,500c l pop,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500c l pop,1.4,,AT,,500c l pop,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,500c l pop,1.4,,MT,,500c l pop,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/500e
fiat,hatchback,argo 1.3l drive elx,,,,,argo 13l drive elx,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/mobi
fiat,hatchback,argo 1.3l drive gse,,,,,argo 13l drive gse,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/pulse
fiat,hatchback,"argo drive 1,3 gse",,,,,argo drive 13 gse,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/mobi
fiat,hatchback,"argo drive elx 1,3 gse",,,,,argo drive elx 13 gse,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/pulse
fiat,hatchback,argo trekking 1.3l trekking,,,,,argo trekking 13l trekking,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/fastback
fiat,hatchback,mobi 1.0l way cross plus,,,,,mobi 10l way cross plus,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/mobi
fiat,hatchback,qubo dynamic,,,,,qubo dynamic,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
fiat,hatchback,qubo dynamic,1.4,,,,qubo dynamic,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato
honda,hatchback,civic si t,1.5,,MT,,civic si t,honda,https://www.autocosmos.cl/catalogo/vigente/honda/civic
honda,hatchback,civic si t sensing (new),1.5,,MT,,civic si t sensing new,honda,https://www.autocosmos.cl/catalogo/vigente/honda/civic
mazda,hatchback,3 sport 2.0l s,,,,,3 sport 20l s,mazda,https://www.autocosmos.cl/catalogo/vigente/mazda/3
mazda,hatchback,3 sport 2.0l v,,,,,3 sport 20l v,mazda,https://www.autocosmos.cl/catalogo/vigente/mazda/3
mazda,hatchback,3 sport 2.0l v aut,,,,,3 sport 20l v aut,mazda,https://www.autocosmos.cl/catalogo/vigente/mazda/3
mazda,hatchback,3 sport 2.5l gtx,,,,,3 sport 25l gtx,mazda,https://www.autocosmos.cl/catalogo/vigente/mazda/3
mazda,hatchback,3 sport 2.5l gtx aut,,,,,3 sport 25l gtx aut,mazda,https://www.autocosmos.cl/catalogo/vigente/mazda/3
mitsubishi,hatchback,mirage 1.2l gl,,,,,mirage 12l gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,hatchback,mirage 1.2l gls,,,,,mirage 12l gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,hatchback,mirage 1.2l glx,,,,,mirage 12l glx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,hatchback,mirage gl,,,,,mirage gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
