MARCA,TIPO PRODUCTO,Model Name,Engine,Drive,Transmission,Year,Model Name Simplified,Marca Simplified,Model URL,Engine Simplified,Drive Simplified,Transmission Simplified,Version URL
HYUNDAI,SUV,TUCSON NX4 HEV LIMITED,1.6,,AT,2024,tucson nx4 hev limited,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson,16,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-16t-limited-awd-aut/178523
HYUNDAI,SUV,TUCSON NX4 HEV VALUE,1.6,,AT,2024,tucson nx4 hev value,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson,16,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-go/178515
HYUNDAI,SUV,TUCSON NX4 PLUS,2.0,4WD,AT,2024,tucson nx4 plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson,20,4wd,at,https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-plus-aut/178516
HYUNDAI,SUV,TUCSON NX4 PLUS,2.0,,AT,2024,tucson nx4 plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson,20,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-plus-aut/178516
HYUNDAI,SUV,TUCSON NX4 VALUE,2.0,,AT,2024,tucson nx4 value,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson,20,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-go/178515
HYUNDAI,SUV,TUCSON NX4 PLUS,2.0,,MT,2024,tucson nx4 plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson,20,nan,mt,https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-plus-aut/178516
HYUNDAI,SUV,VENUE QX VALUE,1.6,,AT,2024,venue qx value,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/venue,16,nan,at,https://www.autocosmos.cl/catalogo/2024/hyundai/venue/16l-plus/177302
HYUNDAI,SUV,VENUE QX PLUS,1.6,,MT,2024,venue qx plus,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/venue,16,nan,mt,https://www.autocosmos.cl/catalogo/2024/hyundai/venue/16l-plus/177302
HYUNDAI,SUV,VENUE QX VALUE,1.6,,MT,2024,venue qx value,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/venue,16,nan,mt,https://www.autocosmos.cl/catalogo/2024/hyundai/venue/16l-plus/177302
JAC,SUV,JS2 COMFORT,,,MT,2024,js2 comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js2,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js2/15l-comfort-aut/177355
JAC,SUV,JS2 LUXURY,,,AT,2024,js2 luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js2,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js2/15l-luxury/177356
JAC,SUV,JS2 LUXURY,,,MT,2024,js2 luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js2,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js2/15l-luxury/177356
JAC,SUV,JS3 SE LUXURY,1.6,,MT,2024,js3 se luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,16,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js3/16l-luxury/177350
JAC,SUV,JS3 XE ADVANCE,1.6,,AT,2024,js3 xe advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,16,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js3/16l-advance/177351
JAC,SUV,JS3 XE ADVANCE,1.6,,MT,2024,js3 xe advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,16,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js3/16l-advance/177351
JAC,SUV,JS3 XE LUXURY,1.6,,AT,2024,js3 xe luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,16,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js3/16l-luxury/177350
JAC,SUV,JS4 ADVANCE,1.5T,,AT,2024,js4 advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-advance-aut/177364
JAC,SUV,JS4 ADVANCE BICOLOR,1.5T,,AT,2024,js4 advance bicolor,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-advance-aut-bicolor/177365
JAC,SUV,JS4 COMFORT,1.6,,MT,2024,js4 comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,16,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js4/16l-comfort/177358
JAC,SUV,JS4 COMFORT BICOLOR,1.6,,MT,2024,js4 comfort bicolor,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,16,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js4/16l-comfort-bicolor/177359
JAC,SUV,JS4 LUXURY,1.5T,,AT,2024,js4 luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-luxury/177360
JAC,SUV,JS4 LUXURY,1.5T,,MT,2024,js4 luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,15t,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-luxury/177360
JAC,SUV,JS4 LUXURY BICOLOR,1.5T,,AT,2024,js4 luxury bicolor,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-luxury-bicolor/177361
JAC,SUV,JS4 LUXURY BICOLOR,1.5T,,MT,2024,js4 luxury bicolor,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,15t,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-luxury-bicolor/177361
JAC,SUV,JS6 ADVANCE,,,AT,2024,js6 advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js6,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js6/advance-xe-dct/177368
JAC,SUV,JS6 COMFORT,,,AT,2024,js6 comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js6,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js6/comfort-ce-dct/177366
JAC,SUV,JS6 LUXURY,,,AT,2024,js6 luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js6,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js6/luxury-se-dct/177367
JAC,SUV,JS8 ADVANCE XE,,,AT,2024,js8 advance xe,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js8,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js8/15l-advance-xe-dct/177377
JAC,SUV,JS8 COMFORT CE,,,MT,2024,js8 comfort ce,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js8,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js8/15l-comfort-ce/177348
JAC,SUV,JS8 LUXURY SE,,,AT,2024,js8 luxury se,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js8,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/jac/js8/15l-luxury-se/177375
JAC,SUV,JS8 LUXURY SE,,,MT,2024,js8 luxury se,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js8,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/jac/js8/15l-luxury-se/177375
JEEP,SUV,COMMANDER LIMITED,1.3,4X2,AT,2024,commander limited,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,13,4x2,at,https://www.autocosmos.cl/catalogo/2024/jeep/commander/13l-limited-4x2/178311
JEEP,SUV,COMMANDER LIMITED,2.0,4X4,AT,2024,commander limited,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,20,4x4,at,https://www.autocosmos.cl/catalogo/2024/jeep/commander/20l-overland-4x4/177410
JEEP,SUV,COMMANDER LIMITED G,2.0,4X4,AT,2024,commander limited g,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,20,4x4,at,https://www.autocosmos.cl/catalogo/2024/jeep/commander/20l-overland-4x4/177410
JEEP,SUV,COMMANDER OVERLAND,1.3,4X2,AT,2024,commander overland,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,13,4x2,at,https://www.autocosmos.cl/catalogo/2024/jeep/commander/13l-overland-4x2/177416
JEEP,SUV,COMMANDER OVERLAND G,2.0,4X4,AT,2024,commander overland g,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,20,4x4,at,https://www.autocosmos.cl/catalogo/2024/jeep/commander/20l-overland-4x4/177410
JEEP,SUV,COMPASS LIMITED,,4X2,AT,2024,compass limited,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,4x2,at,https://www.autocosmos.cl/catalogo/2024/jeep/compass/13l-limited/177414
JEEP,SUV,COMPASS LONGITUDE,,4X2,AT,2024,compass longitude,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,4x2,at,https://www.autocosmos.cl/catalogo/2024/jeep/compass/13l-longitude/177413
JEEP,SUV,COMPASS SPORT,,4X2,AT,2024,compass sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,4x2,at,https://www.autocosmos.cl/catalogo/2024/jeep/compass/13l-sport/177412
JEEP,SUV,GRAND CHEROKEE L SUMMIT 3ROW,3.6L,,AT,2024,grand cherokee l summit 3row,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,36l,nan,at,https://www.autocosmos.cl/catalogo/2024/jeep/grand-cherokee/36l-limited/177420
JEEP,SUV,RENEGADE LONGITUDE,1.3,,AT,2024,renegade longitude,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,13,nan,at,https://www.autocosmos.cl/catalogo/2024/jeep/renegade/13l-longitude/177418
JEEP,SUV,RENEGADE LONGITUDE X,1.3,,AT,2024,renegade longitude x,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,13,nan,at,https://www.autocosmos.cl/catalogo/2024/jeep/renegade/13l-longitude-x/177419
JEEP,SUV,RENEGADE SPORT,1.3,,AT,2024,renegade sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,13,nan,at,https://www.autocosmos.cl/catalogo/2024/jeep/renegade/13l-sport/177417
JEEP,SUV,WRANGLER UNLIMITED RUBICON,3.6L,,AT,2024,wrangler unlimited rubicon,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/wrangler,36l,nan,at,https://www.autocosmos.cl/catalogo/2024/jeep/wrangler/36l-unlimited-rubicon/177408
JETOUR,SUV,DASHING TURBO LUX,1.5L,,MT,2024,dashing turbo lux,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/dashing,15l,nan,mt,https://www.autocosmos.cl/catalogo/2024/jetour/dashing/15-turbo-lux/177425
JETOUR,SUV,DASHING TURBO LUX,1.5L,,AT,2024,dashing turbo lux,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/dashing,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/jetour/dashing/15-turbo-lux/177425
JETOUR,SUV,DASHING TURBO GDI LIMITED,1.6L,,AT,2024,dashing turbo gdi limited,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/dashing,16l,nan,at,https://www.autocosmos.cl/catalogo/2024/jetour/dashing/15-turbo-limited-dct/177427
JETOUR,SUV,X70 LUX,1.5T,,AT,2024,x70 lux,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/jetour/x70/15l-gls/177422
JETOUR,SUV,X70 LUX,1.5T,,MT,2024,x70 lux,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,15t,nan,mt,https://www.autocosmos.cl/catalogo/2024/jetour/x70/15l-gls/177422
JETOUR,SUV,X70 STD,1.5T,,AT,2024,x70 std,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/jetour/x70/15l-gls/177422
JETOUR,SUV,X70 STD,1.5T,,MT,2024,x70 std,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,15t,nan,mt,https://www.autocosmos.cl/catalogo/2024/jetour/x70/15l-gls/177422
JETOUR,SUV,X70 PLUS,1.5T,,AT,2024,x70 plus,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70-plus,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/jetour/x70-plus/15t/177424
JETOUR,SUV,X70 PLUS,1.6T,,AT,2024,x70 plus,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70-plus,16t,nan,at,https://www.autocosmos.cl/catalogo/2024/jetour/x70-plus/15t/177424
JETOUR,SUV,X90 PLUS GDI,2.0T,,AT,2024,x90 plus gdi,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x90-plus,20t,nan,at,https://www.autocosmos.cl/catalogo/2024/jetour/x90-plus/20t/178310
KAIYI,SUV,KYX3 LUX,,,MT,2024,kyx3 lux,kaiyi,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/kaiyi/x3/15l-lux/177439
KAIYI,SUV,KYX3 STD,,,MT,2024,kyx3 std,kaiyi,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/kaiyi/x3/15l-std/177438
KAIYI,SUV,KYX3 LUX,,,AT,2024,kyx3 lux,kaiyi,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/kaiyi/x3/15l-lux/177439
KAIYI,SUV,KYX3 PRO,1.5T,,AT,2024,kyx3 pro,kaiyi,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3,15t,nan,at,https://www.autocosmos.cl/catalogo/2024/kaiyi/x3/15l-std/177438
KIA,SUV,CARENS EX TURBO-GDI 7P,1.4L,,7DCT,2024,carens ex turbogdi 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carens,14l,nan,7dct,https://www.autocosmos.cl/catalogo/2024/kia/carens/14l-ex-turbo/177476
KIA,SUV,CARENS EX TURBO-GDI FULL 7P,1.4L,,7DCT,2024,carens ex turbogdi full 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carens,14l,nan,7dct,https://www.autocosmos.cl/catalogo/2024/kia/carens/14l-ex-turbo-full/177475
KIA,SUV,CARENS LX 7P,1.5L,,6MT,2024,carens lx 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carens,15l,nan,6mt,https://www.autocosmos.cl/catalogo/2024/kia/carens/15l-lx/177474
KIA,SUV,NIRO EV EX 64.8KWH FULL,,2WD,,2024,niro ev ex 648kwh full,kia,,nan,2wd,nan,
KIA,SUV,NIRO EV LX 64.8KWH,,2WD,,2024,niro ev lx 648kwh,kia,,nan,2wd,nan,
KIA,SUV,NIRO EV6 GT-LINE 77.4KWH,,AWD,,2024,niro ev6 gtline 774kwh,kia,https://www.autocosmos.cl/catalogo/vigente/kia/ev6,nan,awd,nan,https://www.autocosmos.cl/catalogo/2024/kia/ev6/gt-line/178369
KIA,SUV,NIRO EV9 GT-LINE 99.8KWH 6P1,,AWD,,2024,niro ev9 gtline 998kwh 6p1,kia,https://www.autocosmos.cl/catalogo/vigente/kia/ev9,nan,awd,nan,https://www.autocosmos.cl/catalogo/2024/kia/ev9/gt-line-7p/178373
KIA,SUV,NIRO EV9 GT-LINE 99.8KWH 6P2,,AWD,,2024,niro ev9 gtline 998kwh 6p2,kia,https://www.autocosmos.cl/catalogo/vigente/kia/ev9,nan,awd,nan,https://www.autocosmos.cl/catalogo/2024/kia/ev9/gt-line-7p/178373
KIA,SUV,NIRO EV9 GT-LINE 99.8KWH 6P3,,AWD,,2024,niro ev9 gtline 998kwh 6p3,kia,https://www.autocosmos.cl/catalogo/vigente/kia/ev9,nan,awd,nan,https://www.autocosmos.cl/catalogo/2024/kia/ev9/gt-line-7p/178373
KIA,SUV,NIRO EV9 GT-LINE 99.8KWH 7P,,AWD,,2024,niro ev9 gtline 998kwh 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/ev9,nan,awd,nan,https://www.autocosmos.cl/catalogo/2024/kia/ev9/gt-line-7p/178373
KIA,SUV,SELTOS EX TURBO,1.4L,,7DCT,2024,seltos ex turbo,kia,https://www.autocosmos.cl/catalogo/vigente/kia/seltos,14l,nan,7dct,https://www.autocosmos.cl/catalogo/2024/kia/seltos/14l-ex-dct-turbo/177497
KIA,SUV,SELTOS EX TURBO FULL,1.4L,,7DCT,2024,seltos ex turbo full,kia,https://www.autocosmos.cl/catalogo/vigente/kia/seltos,14l,nan,7dct,https://www.autocosmos.cl/catalogo/2024/kia/seltos/14l-ex-dct-turbo-full/177498
KIA,SUV,SELTOS EX,1.5L,,6MT,2024,seltos ex,kia,https://www.autocosmos.cl/catalogo/vigente/kia/seltos,15l,nan,6mt,https://www.autocosmos.cl/catalogo/2024/kia/seltos/15l-ex/177495
KIA,SUV,SELTOS EX IVT,1.5L,,,2024,seltos ex ivt,kia,https://www.autocosmos.cl/catalogo/vigente/kia/seltos,15l,nan,nan,https://www.autocosmos.cl/catalogo/2024/kia/seltos/15l-ex-ivt/177496
KIA,SUV,SONET EX AC RI,1.5L,,6MT,2024,sonet ex ac ri,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sonet,15l,nan,6mt,https://www.autocosmos.cl/catalogo/2024/kia/sonet/15l-ex/178497
KIA,SUV,SONET EX RI FULL,1.5L,,6MT,2024,sonet ex ri full,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sonet,15l,nan,6mt,https://www.autocosmos.cl/catalogo/2024/kia/sonet/15l-ex-full/178498
KIA,SUV,SONET EX IVT ACC PLUS,1.5L,,,2024,sonet ex ivt acc plus,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sonet,15l,nan,nan,https://www.autocosmos.cl/catalogo/2024/kia/sonet/15l-ex/178497
KIA,SUV,SONET EX IVT FULL,1.5L,,,2024,sonet ex ivt full,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sonet,15l,nan,nan,https://www.autocosmos.cl/catalogo/2024/kia/sonet/15l-ex-full/178498
KIA,SUV,SONET EX IVT IR FULL,1.5L,,,2024,sonet ex ivt ir full,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sonet,15l,nan,nan,https://www.autocosmos.cl/catalogo/2024/kia/sonet/15l-ex-full/178498
KIA,SUV,SORENTO EX DSL,2.2L,2WD,8DCT,2024,sorento ex dsl,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sorento,22l,2wd,8dct,https://www.autocosmos.cl/catalogo/2024/kia/sorento/22l-ex-dsl-2wd-aut/178392
KIA,SUV,SORENTO EX GSL,2.5L,2WD,6AT,2024,sorento ex gsl,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sorento,25l,2wd,6at,https://www.autocosmos.cl/catalogo/2024/kia/sorento/25l-ex-gsl-2wd-aut/177458
KIA,SUV,SORENTO EX GSL FULL,2.5L,2WD,6AT,2024,sorento ex gsl full,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sorento,25l,2wd,6at,https://www.autocosmos.cl/catalogo/2024/kia/sorento/25l-ex-gsl-awd-full-aut/177459
KIA,SUV,SORENTO EX GSL FULL,2.5L,AWD,6AT,2024,sorento ex gsl full,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sorento,25l,awd,6at,https://www.autocosmos.cl/catalogo/2024/kia/sorento/25l-ex-gsl-awd-full-aut/177459
KIA,SUV,SPORTAGE EX TURBO-GDI GSL,1.6L,AWD,7DCT,2024,sportage ex turbogdi gsl,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sportage,16l,awd,7dct,https://www.autocosmos.cl/catalogo/2024/kia/sportage/16l-ex-gsl-awd-turbo/177477
KIA,SUV,SPORTAGE EX GSL,2.0L,,6AT,2024,sportage ex gsl,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sportage,20l,nan,6at,https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-gsl/177468
KIA,SUV,SPORTAGE EX GSL BS,2.0L,,6AT,2024,sportage ex gsl bs,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sportage,20l,nan,6at,https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-gsl/177468
KIA,SUV,SPORTAGE EX GSL,2.0L,,6MT,2024,sportage ex gsl,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sportage,20l,nan,6mt,https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-gsl/177468
KIA,SUV,SPORTAGE EX DSL,2.0L,AWD,8AT,2024,sportage ex dsl,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sportage,20l,awd,8at,https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-dsl-awd-aut/177473
KIA,SUV,SPORTAGE EX DSL BS,2.0L,,8AT,2024,sportage ex dsl bs,kia,https://www.autocosmos.cl/catalogo/vigente/kia/sportage,20l,nan,8at,https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-dsl-aut/178391
KIA,SUV,SPROTAGE EX GSL,2.0L,AWD,6AT,2024,sprotage ex gsl,kia,,20l,awd,6at,
KIA,SUV,SPROTAGE EX DSL,2.0L,,8AT,2024,sprotage ex dsl,kia,,20l,nan,8at,
MAHINDRA,SUV,XUV300 COMFORT,,,MT,2024,xuv300 comfort,mahindra,,nan,nan,mt,
MAHINDRA,SUV,XUV300 ELITE,,,MT,2024,xuv300 elite,mahindra,,nan,nan,mt,
MAHINDRA,SUV,XUV300 LUXURY,,,MT,2024,xuv300 luxury,mahindra,,nan,nan,mt,
MAXUS,SUV,D60 ELITE,,4X2,AT,2024,d60 elite,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/d60,nan,4x2,at,https://www.autocosmos.cl/catalogo/2024/maxus/d60/elite/178576
MAXUS,SUV,D60 LUXURY,,4X2,AT,2024,d60 luxury,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/d60,nan,4x2,at,https://www.autocosmos.cl/catalogo/2024/maxus/d60/luxury/178577
MAXUS,SUV,D90 ELITE,,4X4,AT,2024,d90 elite,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/d90,nan,4x4,at,https://www.autocosmos.cl/catalogo/2024/maxus/d90/elite/178579
MAXUS,SUV,D90 FLAGSHIP,,4X4,AT,2024,d90 flagship,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/d90,nan,4x4,at,https://www.autocosmos.cl/catalogo/2024/maxus/d90/flagship/178581
MAXUS,SUV,D90 LUXURY,,4X4,AT,2024,d90 luxury,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/d90,nan,4x4,at,https://www.autocosmos.cl/catalogo/2024/maxus/d90/luxury/178580
MAXUS,SUV,EUNIQ 6,,,AT,2024,euniq 6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/euniq-6,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/maxus/euniq-6/euniq/177583
MAXUS,SUV,G90 ELITE,,,AT,2024,g90 elite,maxus,,nan,nan,at,
MAXUS,SUV,G90 LUXURY,,,AT,2024,g90 luxury,maxus,,nan,nan,at,
MG,SUV,3 STD,1.5,,AT,2024,3 std,mg,https://www.autocosmos.cl/catalogo/vigente/mg/3,15,nan,at,https://www.autocosmos.cl/catalogo/2024/mg/3/15l-std-aut/177710
MG,SUV,HS COM,1.5T,,,2024,hs com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/hs,15t,nan,nan,https://www.autocosmos.cl/catalogo/2024/mg/hs/15l-com/177717
MG,SUV,HS DLX,1.5T,,DCT,2024,hs dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/hs,15t,nan,dct,https://www.autocosmos.cl/catalogo/2024/mg/hs/15l-dlx-dct/177718
MG,SUV,HS TROPHY,1.5T,,DCT,2024,hs trophy,mg,https://www.autocosmos.cl/catalogo/vigente/mg/hs,15t,nan,dct,https://www.autocosmos.cl/catalogo/2024/mg/hs/15l-com/177717
MG,SUV,MARVEL R DLX,,,AT,2024,marvel r dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/marvel-r,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/mg/marvel-r/dlx/177729
MG,SUV,MG ZS COM,1.5L,,AT,2024,mg zs com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/mg/zs/15l-comfort/177721
MG,SUV,MG ZS STD,1.5L,,AT,2024,mg zs std,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs,15l,nan,at,https://www.autocosmos.cl/catalogo/2024/mg/zs/15l-std/177723
MG,SUV,ONE COM,1.5T,,CVT,2024,one com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/one,15t,nan,cvt,https://www.autocosmos.cl/catalogo/2024/mg/one/15t-cvt/177730
MG,SUV,ONE DLX,1.5T,,CVT,2024,one dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/one,15t,nan,cvt,https://www.autocosmos.cl/catalogo/2024/mg/one/15t-cvt-dlx/177731
MG,SUV,RX5 COM,1.5T,,,2024,rx5 com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/5,15t,nan,nan,https://www.autocosmos.cl/catalogo/2024/mg/5/15l-com/177711
MG,SUV,RX5 COM,1.5T,,DCT,2024,rx5 com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/5,15t,nan,dct,https://www.autocosmos.cl/catalogo/2024/mg/5/15l-com/177711
MG,SUV,RX5 DLX,1.5T,,DCT,2024,rx5 dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/5,15t,nan,dct,https://www.autocosmos.cl/catalogo/2024/mg/5/15l-dlx/177713
MG,SUV,ZS COM,1.5L,,,2024,zs com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs,15l,nan,nan,https://www.autocosmos.cl/catalogo/2024/mg/zs/15l-comfort/177721
MG,SUV,ZS STD,1.5L,,,2024,zs std,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs,15l,nan,nan,https://www.autocosmos.cl/catalogo/2024/mg/zs/15l-std/177723
MG,SUV,ZS EV DLX,,,AT,2024,zs ev dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/mg/zs/15l-std/177723
MG,SUV,ZX 6 TROPHY,1.3T,,AT,2024,zx 6 trophy,mg,https://www.autocosmos.cl/catalogo/vigente/mg/6,13t,nan,at,https://www.autocosmos.cl/catalogo/2024/mg/6/15l-com/177715
MG,SUV,ZX COM,1.5L,,,2024,zx com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zx,15l,nan,nan,https://www.autocosmos.cl/catalogo/2024/mg/zx/15l--com/177725
MG,SUV,ZX DLX,1.5L,,CVT,2024,zx dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zx,15l,nan,cvt,https://www.autocosmos.cl/catalogo/2024/mg/zx/15l-dlx/177726
MG,SUV,ZX DLX,1.5L,,,2024,zx dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zx,15l,nan,nan,https://www.autocosmos.cl/catalogo/2024/mg/zx/15l-dlx/177726
