marca,numero licitacion,id producto,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url,engine simplified,drive simplified,transmission simplified,Version URL
great wall,2239-8-lr23,2048552,camioneta,poer deluxe,,4X2,,2024.0,poer deluxe,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x2,nan,
great wall,2239-8-lr23,2250271,camioneta,poer deluxe,,4X2,MT,2025.0,poer deluxe,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x2,mt,
great wall,2239-8-lr23,2048484,camioneta,poer elite,,4X2,,2024.0,poer elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x2,nan,
great wall,2239-8-lr23,2048501,camioneta,poer elite pant,,4X2,,2024.0,poer elite pant,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x2,nan,
great wall,2239-8-lr23,2250220,camioneta,poer elite pant,,4X2,MT,2025.0,poer elite pant,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x2,mt,
great wall,2239-8-lr23,2048569,camioneta,poer deluxe,,4X4,,2024.0,poer deluxe,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x4,nan,
great wall,2239-8-lr23,2250288,camioneta,poer deluxe,,4X4,MT,2025.0,poer deluxe,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x4,mt,
great wall,2239-8-lr23,2048518,camioneta,poer elite,,4X4,,2024.0,poer elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x4,nan,
great wall,2239-8-lr23,2048535,camioneta,poer elite pant,,4X4,,2024.0,poer elite pant,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x4,nan,
great wall,2239-8-lr23,2250254,camioneta,poer elite pant,,4X4,MT,2025.0,poer elite pant,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x4,mt,
great wall,2239-8-lr23,2048586,camioneta,poer plus elite,,4X2,,2024.0,poer plus elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x2,nan,
great wall,2239-8-lr23,2250305,camioneta,poer plus elite,,4X2,AT,2025.0,poer plus elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x2,at,
great wall,2239-8-lr23,2048620,camioneta,poer plus deluxe,,4X4,,2024.0,poer plus deluxe,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x4,nan,
great wall,2239-8-lr23,2250339,camioneta,poer plus deluxe,,4X4,AT,2025.0,poer plus deluxe,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x4,at,
great wall,2239-8-lr23,2048603,camioneta,poer plus elite,,4X4,,2024.0,poer plus elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x4,nan,
great wall,2239-8-lr23,2250322,camioneta,poer plus elite,,4X4,AT,2025.0,poer plus elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/poer,nan,4x4,at,
great wall,2239-8-lr23,2048637,camioneta,wingle 7 elite,,4X2,,2024.0,wingle 7 elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/wingle-7-gasolina,nan,4x2,nan,
great wall,2239-8-lr23,2250356,camioneta,wingle 7 elite,,4X2,MT,2025.0,wingle 7 elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/wingle-7-gasolina,nan,4x2,mt,
great wall,2239-8-lr23,2048654,camioneta,wingle 7 elite plus,,4X4,,2024.0,wingle 7 elite plus,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/wingle-7-gasolina,nan,4x4,nan,
great wall,2239-4-lr17,1670573,camioneta,wingle5 2.2l elite gasolina,,,,,wingle5 22l elite gasolina,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/wingle-7-gasolina,nan,nan,nan,
great wall,2239-4-lr17,1670581,camioneta,wingle7 2.0l deluxe,,4X4,,,wingle7 20l deluxe,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/wingle-7-gasolina,nan,4x4,nan,
great wall,2239-4-lr17,1670582,camioneta,wingle7 2.0l elite,,4X2,,,wingle7 20l elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/wingle-7-gasolina,nan,4x2,nan,
great wall,2239-4-lr17,1670583,camioneta,wingle7 2.0l elite,,4X4,,,wingle7 20l elite,great wall,https://www.autocosmos.cl/catalogo/vigente/great-wall/wingle-7-gasolina,nan,4x4,nan,
honda,2239-4-lr17,1670537,camioneta,ridgeline rtl sensing,3.5,4X4,AT,,ridgeline rtl sensing,honda,https://www.autocosmos.cl/catalogo/vigente/honda/pilot,35,4x4,at,https://www.autocosmos.cl/catalogo/2025/honda/pilot/35l-elite-awd-aut/179129
jac,2239-8-lr23,2043226,camioneta,sunray ton/15m3,1.2,,AT,2024.0,sunray ton15m3,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,12,nan,at,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-131/179239
jac,2239-4-lr17,1673836,camioneta,t6 2.0l comfort,,4X2,,,t6 20l comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t6-diesel,nan,4x2,nan,
jac,2239-4-lr17,1673837,camioneta,t6 2.0l comfort diesel,,4X2,,,t6 20l comfort diesel,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t6-diesel,nan,4x2,nan,
jac,2239-4-lr17,1673839,camioneta,t8 2.0l advance,,4X2,,,t8 20l advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x2/179227
jac,2239-4-lr17,1673841,camioneta,t8 2.0l advance,,4X4,,,t8 20l advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x4/180449
jac,2239-4-lr17,1673838,camioneta,t8 2.0l comfort,,4X2,,,t8 20l comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x2/179227
jac,2239-4-lr17,1673840,camioneta,t8 2.0l comfort,,4X4,,,t8 20l comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x4/180449
jac,2239-8-lr23,2048705,camioneta,t8 ce comfort 2.0t,,4X2,MT,2024.0,t8 ce comfort 20t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x2/179227
jac,2239-8-lr23,2048739,camioneta,t8 ce comfort 2.0t,,4X4,MT,2024.0,t8 ce comfort 20t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x4/180449
jac,2239-8-lr23,2048807,camioneta,t8 pro advance,,4X4,MT,2024.0,t8 pro advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x4/180449
jac,2239-8-lr23,2048773,camioneta,t8 pro luxury,,4X2,MT,2024.0,t8 pro luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x2/179227
jac,2239-8-lr23,2048790,camioneta,t8 pro luxury,,4X4,MT,2024.0,t8 pro luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x4/180449
jac,2239-8-lr23,2048722,camioneta,t8 xe advance 2.0t,,4X2,MT,2024.0,t8 xe advance 20t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x2/179227
jac,2239-8-lr23,2048756,camioneta,t8 xe advance 2.0t,,4X4,MT,2024.0,t8 xe advance 20t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t8,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/jac/t8/20l-comfort-4x4/180449
jac,2239-4-lr17,1670584,camioneta,x200 2.0l chasis comfort,,,,,x200 20l chasis comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/x200,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/x200/20l-chasis-luxury/179243
jac,2239-4-lr17,1670585,camioneta,x200 2.0l chasis luxury,,,,,x200 20l chasis luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/x200,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/x200/20l-chasis-luxury/179243
jac,2239-4-lr17,1673842,camioneta,x200 2.0l pickup comfort,,,,,x200 20l pickup comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/x200,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/x200/20l-pickup-comfort/179244
jac,2239-4-lr17,1673844,camioneta,x200 2.0l pickup dc,,,,,x200 20l pickup dc,jac,https://www.autocosmos.cl/catalogo/vigente/jac/x200,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/x200/20l-pickup-luxury/179245
jac,2239-4-lr17,1673843,camioneta,x200 2.0l pickup luxury,,,,,x200 20l pickup luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/x200,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/x200/20l-pickup-luxury/179245
jmc,2239-8-lr23,2244999,camioneta,grand avenue,,4X2,AT,,grand avenue,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/grand-avenue,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/jmc/grand-avenue/23l-4x2/179309
jmc,2239-8-lr23,2244965,camioneta,grand avenue,,4X2,MT,,grand avenue,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/grand-avenue,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/jmc/grand-avenue/23l-4x2/179309
jmc,2239-8-lr23,2245016,camioneta,grand avenue,,4X4,AT,,grand avenue,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/grand-avenue,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/jmc/grand-avenue/23l-4x4/179310
jmc,2239-8-lr23,2244982,camioneta,grand avenue,,4X4,MT,,grand avenue,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/grand-avenue,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/jmc/grand-avenue/23l-4x4/179310
jmc,2239-8-lr23,2041684,camioneta,vigus ev,,,AT,2024.0,vigus ev,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-ev,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-ev/vigus-ev/179303
jmc,2239-8-lr23,2041543,camioneta,vigus new plus,,4X2,MT,2024.0,vigus new plus,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-plus,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-plus/24l-4x2/179305
jmc,2239-8-lr23,2041563,camioneta,vigus new plus,,4X4,MT,2024.0,vigus new plus,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-plus,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-plus/24l-4x4/179306
jmc,2239-8-lr23,2041509,camioneta,vigus new work,,4X2,MT,2024.0,vigus new work,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-work,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-work/25l-4x2/179301
jmc,2239-8-lr23,2041526,camioneta,vigus new work,,4X4,MT,2024.0,vigus new work,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-work,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-work/25l-4x4/179302
jmc,2239-8-lr23,2244897,camioneta,vigus plus,,4X2,MT,2025.0,vigus plus,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-plus,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-plus/24l-4x2/179305
jmc,2239-8-lr23,2244914,camioneta,vigus plus,,4X4,MT,2025.0,vigus plus,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-plus,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-plus/24l-4x4/179306
jmc,2239-8-lr23,2041577,camioneta,vigus pro,,4X2,AT,2024.0,vigus pro,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-pro,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-pro/20l-4x2-aut/179307
jmc,2239-8-lr23,2041594,camioneta,vigus pro,,4X4,AT,2024.0,vigus pro,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-pro,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-pro/20l-4x4-aut/179308
jmc,2239-8-lr23,2244863,camioneta,vigus work,,4X2,MT,2025.0,vigus work,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-work,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-work/25l-4x2/179301
jmc,2239-8-lr23,2244880,camioneta,vigus work,,4X4,MT,2025.0,vigus work,jmc,https://www.autocosmos.cl/catalogo/vigente/jmc/vigus-work,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/jmc/vigus-work/25l-4x4/179302
karry,2239-8-lr23,2222811,camioneta,q22 cs,1.3,,MT,2024.0,q22 cs,karry,https://www.autocosmos.cl/catalogo/vigente/karry/q22,13,nan,mt,https://www.autocosmos.cl/catalogo/2025/karry/q22/13l/179319
karry,2239-8-lr23,2043277,camioneta,q51 cs 1.6l,,,MT,2024.0,q51 cs 16l,karry,https://www.autocosmos.cl/catalogo/vigente/karry/q51,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/karry/q51/16l/179325
karry,2239-8-lr23,2043294,camioneta,q52 cd 1.6l,,,MT,2024.0,q52 cd 16l,karry,https://www.autocosmos.cl/catalogo/vigente/karry/q52,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/karry/q52/16l/179326
kia,2239-8-lr23,2043163,camioneta,frontier c/c lx 2.5l av ab,,,MT,2024.0,frontier cc lx 25l av ab,kia,https://www.autocosmos.cl/catalogo/vigente/kia/frontier,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/kia/frontier/25l-deluxe/179347
kia,2239-8-lr23,2043146,camioneta,frontier c/c lx 2.5l av,,,MT,2024.0,frontier cc lx 25l av,kia,https://www.autocosmos.cl/catalogo/vigente/kia/frontier,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/kia/frontier/25l-deluxe/179347
kia,2239-8-lr23,2043196,camioneta,frontier d/c lx 2.5l av ab,,,MT,2024.0,frontier dc lx 25l av ab,kia,https://www.autocosmos.cl/catalogo/vigente/kia/frontier,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/kia/frontier/25l-deluxe/179347
kia,2239-8-lr23,2043179,camioneta,frontier p/up lx 2.5l av ab,,,MT,2024.0,frontier pup lx 25l av ab,kia,https://www.autocosmos.cl/catalogo/vigente/kia/frontier,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/kia/frontier/25l-deluxe/179347
mahindra,2239-4-lr17,1841436,camioneta,pik up 2.2l dc full,,4X2,,,pik up 22l dc full,mahindra,https://www.autocosmos.cl/catalogo/vigente/mahindra/pik-up,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/mahindra/pik-up/refresh-22l-4x2-work/179445
mahindra,2239-4-lr17,1841437,camioneta,pik up 2.2l dc work,,4X4,,,pik up 22l dc work,mahindra,https://www.autocosmos.cl/catalogo/vigente/mahindra/pik-up,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/mahindra/pik-up/refresh-22l-4x2-work/179445
maxus,2239-4-lr17,1670288,camioneta,c35,,,,,c35,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-4-lr17,1670289,camioneta,c35 carroceria plana,,,,,c35 carroceria plana,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-cargo/l2h2/179460
maxus,2239-4-lr17,1670290,camioneta,c35 l,,,,,c35 l,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-3,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/edeliver-3/3/179451
maxus,2239-4-lr17,1670291,camioneta,c35 l carroceria plana,,,,,c35 l carroceria plana,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-cargo/l2h2/179460
maxus,2239-8-lr23,2254672,camioneta,c35 l,,,MT,2025.0,c35 l,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-3,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/maxus/edeliver-3/3/179451
maxus,2239-8-lr23,2245373,camioneta,c35,,,MT,2025.0,c35,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-4-lr17,1670448,camioneta,new v80 fl chasis cabina,,,,,new v80 fl chasis cabina,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-chasis/l3/179463
maxus,2239-4-lr17,1670449,camioneta,new v80 fl chasis carroceria carga general,,,,,new v80 fl chasis carroceria carga general,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-chasis/l3/179463
maxus,2239-4-lr17,1670450,camioneta,new v80 fl chassis carroceria plana,,,,,new v80 fl chassis carroceria plana,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-chasis/l3/179463
maxus,2239-4-lr17,1670549,camioneta,t60 2.8l dx,,4X2,,,t60 28l dx,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x2/178565
maxus,2239-4-lr17,1670550,camioneta,t60 2.8l dx cs,,4X2,,,t60 28l dx cs,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x2-cs/178566
maxus,2239-4-lr17,1670551,camioneta,t60 2.8l dx,,4X4,,,t60 28l dx,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x4/178567
maxus,2239-4-lr17,1670552,camioneta,t60 2.8l dx cs,,4X4,,,t60 28l dx cs,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x4-cs/178568
maxus,2239-4-lr17,1670553,camioneta,t60 2.8l gl,,4X2,,,t60 28l gl,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-gl-4x2/178569
maxus,2239-4-lr17,1670554,camioneta,t60 2.8l gl aut,,4X2,,,t60 28l gl aut,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-gl-4x2-aut/178570
maxus,2239-4-lr17,1670555,camioneta,t60 2.8l gl,,4X4,,,t60 28l gl,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-gl-4x4/178573
maxus,2239-4-lr17,1670556,camioneta,t60 2.8l glx aut,,4X4,,,t60 28l glx aut,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-glx-4x4-aut/178574
maxus,2239-8-lr23,2042495,camioneta,t60 ancap e6,,4X4,MT,2024.0,t60 ancap e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-4x4/178572
maxus,2239-8-lr23,2043243,camioneta,t60 dx,,4X2,MT,2024.0,t60 dx,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x2/178565
maxus,2239-4-lr17,1670557,camioneta,t60 dx d20,,4X4,,,t60 dx d20,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x4/178567
maxus,2239-8-lr23,2042410,camioneta,t60 dx e6,,4X2,MT,2024.0,t60 dx e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x2/178565
maxus,2239-8-lr23,2042478,camioneta,t60 dx e6,,4X4,MT,2024.0,t60 dx e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x4/178567
maxus,2239-8-lr23,2042444,camioneta,t60 e6 gl,,4X2,AT,2024.0,t60 e6 gl,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-gl-4x2/178569
maxus,2239-8-lr23,2042427,camioneta,t60 e6 gl,,4X2,MT,2024.0,t60 e6 gl,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-gl-4x2/178569
maxus,2239-8-lr23,2042512,camioneta,t60 e6 gl,,4X4,MT,2024.0,t60 e6 gl,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-gl-4x4/178573
maxus,2239-8-lr23,2042529,camioneta,t60 e6 glx,,4X4,AT,2024.0,t60 e6 glx,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-gl-4x4/178573
maxus,2239-4-lr17,1670558,camioneta,t60 gl d20,,4X4,,,t60 gl d20,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-gl-4x4/178573
maxus,2239-4-lr17,1670559,camioneta,t60 glx d20,,4X4,,,t60 glx d20,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-gl-4x4/178573
maxus,2239-8-lr23,2043260,camioneta,t60 sc dx e6,,4X2,MT,2024.0,t60 sc dx e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x2/178565
maxus,2239-8-lr23,2042461,camioneta,t60 sc dx e6,,4X4,MT,2024.0,t60 sc dx e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t60,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/maxus/t60/20l-dx-4x4/178567
maxus,2239-8-lr23,2042563,camioneta,t90 e6,,4X4,AT,2024.0,t90 e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t90,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/maxus/t90/20l-4x4-aut/179455
maxus,2239-8-lr23,2042546,camioneta,t90 e6,,4X4,MT,2024.0,t90 e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t90,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/maxus/t90/20l-4x4-aut/179455
maxus,2239-8-lr23,2042580,camioneta,t90 ev,,4X2,AT,2024.0,t90 ev,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t90,nan,4x2,at,https://www.autocosmos.cl/catalogo/2026/maxus/t90/gl/180479
mazda,2239-8-lr23,2048926,camioneta,bt-50 core,,4X4,AT,2024.0,bt50 core,mazda,https://www.autocosmos.cl/catalogo/vigente/mazda/bt-50,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/mazda/bt-50/30l-4x4-core/179510
mazda,2239-8-lr23,2048909,camioneta,bt-50 core,,4X4,MT,2024.0,bt50 core,mazda,https://www.autocosmos.cl/catalogo/vigente/mazda/bt-50,nan,4x4,mt,https://www.autocosmos.cl/catalogo/2025/mazda/bt-50/30l-4x4-core/179510
mazda,2239-8-lr23,2048943,camioneta,bt-50 high,,4X4,AT,2024.0,bt50 high,mazda,https://www.autocosmos.cl/catalogo/vigente/mazda/bt-50,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/mazda/bt-50/30l-4x4-high-aut/179484
mazda,2239-8-lr23,2048960,camioneta,bt-50 high plus,,4X4,AT,2024.0,bt50 high plus,mazda,https://www.autocosmos.cl/catalogo/vigente/mazda/bt-50,nan,4x4,at,https://www.autocosmos.cl/catalogo/2025/mazda/bt-50/30l-4x4-high-plus-aut/179485
mitsubishi,2239-4-lr17,1670366,camioneta,l 200 dc td dakar crs,,4X4,AT,,l 200 dc td dakar crs,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/l200-dakar,nan,4x4,at,
