marca,tipo producto,Model Name,Engine,Drive,Transmission,Year,API_Response
chevrolet,camioneta,colorado lt,,4X4,MT,2025,"[{""city_mpg"": 18, ""class"": ""small pickup truck"", ""combination_mpg"": 20, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 23, ""make"": ""chevrolet"", ""model"": ""colorado 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 19, ""class"": ""small pickup truck"", ""combination_mpg"": 21, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 20, ""class"": ""small pickup truck"", ""combination_mpg"": 22, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""small pickup truck"", ""combination_mpg"": 16, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 16, ""make"": ""chevrolet"", ""model"": ""colorado zr2 bison 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 17, ""class"": ""small pickup truck"", ""combination_mpg"": 18, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""colorado mud terrain tires 4wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,colorado lt 2.8td m,,4WD,AT,,"[{""city_mpg"": 18, ""class"": ""small pickup truck"", ""combination_mpg"": 20, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 23, ""make"": ""chevrolet"", ""model"": ""colorado 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 19, ""class"": ""small pickup truck"", ""combination_mpg"": 21, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 20, ""class"": ""small pickup truck"", ""combination_mpg"": 22, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""small pickup truck"", ""combination_mpg"": 16, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 16, ""make"": ""chevrolet"", ""model"": ""colorado zr2 bison 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 17, ""class"": ""small pickup truck"", ""combination_mpg"": 18, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""colorado mud terrain tires 4wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,colorado lt 2.8td m,,4WD,MT,,"[{""city_mpg"": 18, ""class"": ""small pickup truck"", ""combination_mpg"": 20, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 23, ""make"": ""chevrolet"", ""model"": ""colorado 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 19, ""class"": ""small pickup truck"", ""combination_mpg"": 21, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 20, ""class"": ""small pickup truck"", ""combination_mpg"": 22, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""small pickup truck"", ""combination_mpg"": 16, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 16, ""make"": ""chevrolet"", ""model"": ""colorado zr2 bison 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 17, ""class"": ""small pickup truck"", ""combination_mpg"": 18, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""colorado mud terrain tires 4wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,colorado ltz,,4X4,AT,2024,"[{""city_mpg"": 18, ""class"": ""small pickup truck"", ""combination_mpg"": 20, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 23, ""make"": ""chevrolet"", ""model"": ""colorado 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 19, ""class"": ""small pickup truck"", ""combination_mpg"": 21, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 20, ""class"": ""small pickup truck"", ""combination_mpg"": 22, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""small pickup truck"", ""combination_mpg"": 16, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 16, ""make"": ""chevrolet"", ""model"": ""colorado zr2 bison 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 17, ""class"": ""small pickup truck"", ""combination_mpg"": 18, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""colorado mud terrain tires 4wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,colorado ltz,,4X4,AT,2025,"[{""city_mpg"": 18, ""class"": ""small pickup truck"", ""combination_mpg"": 20, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 23, ""make"": ""chevrolet"", ""model"": ""colorado 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 19, ""class"": ""small pickup truck"", ""combination_mpg"": 21, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 20, ""class"": ""small pickup truck"", ""combination_mpg"": 22, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""small pickup truck"", ""combination_mpg"": 16, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 16, ""make"": ""chevrolet"", ""model"": ""colorado zr2 bison 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 17, ""class"": ""small pickup truck"", ""combination_mpg"": 18, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""colorado mud terrain tires 4wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,colorado ltz 2.8td,,4WD,AT,,"[{""city_mpg"": 18, ""class"": ""small pickup truck"", ""combination_mpg"": 20, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 23, ""make"": ""chevrolet"", ""model"": ""colorado 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 19, ""class"": ""small pickup truck"", ""combination_mpg"": 21, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 20, ""class"": ""small pickup truck"", ""combination_mpg"": 22, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""small pickup truck"", ""combination_mpg"": 16, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 16, ""make"": ""chevrolet"", ""model"": ""colorado zr2 bison 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 17, ""class"": ""small pickup truck"", ""combination_mpg"": 18, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""colorado mud terrain tires 4wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,colorado ltz 2.8td l,,4WD,AT,,"[{""city_mpg"": 18, ""class"": ""small pickup truck"", ""combination_mpg"": 20, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 23, ""make"": ""chevrolet"", ""model"": ""colorado 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 19, ""class"": ""small pickup truck"", ""combination_mpg"": 21, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 20, ""class"": ""small pickup truck"", ""combination_mpg"": 22, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""small pickup truck"", ""combination_mpg"": 16, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 16, ""make"": ""chevrolet"", ""model"": ""colorado zr2 bison 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 17, ""class"": ""small pickup truck"", ""combination_mpg"": 18, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""colorado mud terrain tires 4wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,colorado z71,,4X4,AT,2024,"[{""city_mpg"": 18, ""class"": ""small pickup truck"", ""combination_mpg"": 20, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 23, ""make"": ""chevrolet"", ""model"": ""colorado 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 19, ""class"": ""small pickup truck"", ""combination_mpg"": 21, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 20, ""class"": ""small pickup truck"", ""combination_mpg"": 22, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""small pickup truck"", ""combination_mpg"": 16, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 16, ""make"": ""chevrolet"", ""model"": ""colorado zr2 bison 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 17, ""class"": ""small pickup truck"", ""combination_mpg"": 18, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""colorado mud terrain tires 4wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,colorado z71,,4X4,AT,2025,"[{""city_mpg"": 18, ""class"": ""small pickup truck"", ""combination_mpg"": 20, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 23, ""make"": ""chevrolet"", ""model"": ""colorado 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 19, ""class"": ""small pickup truck"", ""combination_mpg"": 21, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 20, ""class"": ""small pickup truck"", ""combination_mpg"": 22, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 24, ""make"": ""chevrolet"", ""model"": ""colorado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""small pickup truck"", ""combination_mpg"": 16, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 16, ""make"": ""chevrolet"", ""model"": ""colorado zr2 bison 4wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 17, ""class"": ""small pickup truck"", ""combination_mpg"": 18, ""cylinders"": 4, ""displacement"": 2.7, ""drive"": ""4wd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""colorado mud terrain tires 4wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,montana t lt,1.2,,MT,2024,[]
chevrolet,camioneta,montana t lt,1.2,,MT,2025,[]
chevrolet,camioneta,montana t ltz,1.2,,AT,2024,[]
chevrolet,camioneta,montana t ltz,1.2,,AT,2025,[]
chevrolet,camioneta,montana t premier,1.2,,AT,2024,[]
chevrolet,camioneta,montana t premier,1.2,,AT,2025,[]
chevrolet,camioneta,montana t premier,1.2,,MT,2024,[]
chevrolet,camioneta,montana t premier,1.2,,MT,2025,[]
chevrolet,camioneta,montana t rs,1.2,,AT,2024,[]
chevrolet,camioneta,montana t rs,1.2,,AT,2025,[]
chevrolet,camioneta,silverado 3.0l diesel ltz,,4X4,,,"[{""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 15, ""class"": ""standard pickup truck"", ""combination_mpg"": 16, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 19, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 21, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 22, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 23, ""class"": ""standard pickup truck"", ""combination_mpg"": 26, ""cylinders"": 6, ""displacement"": 3.0, ""drive"": ""rwd"", ""fuel_type"": ""diesel"", ""highway_mpg"": 29, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,silverado 5.3l lt trailboss,,4X4,,,"[{""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 15, ""class"": ""standard pickup truck"", ""combination_mpg"": 16, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 19, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 21, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 22, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 23, ""class"": ""standard pickup truck"", ""combination_mpg"": 26, ""cylinders"": 6, ""displacement"": 3.0, ""drive"": ""rwd"", ""fuel_type"": ""diesel"", ""highway_mpg"": 29, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,silverado 5.3l ltz,,4X4,,,"[{""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 15, ""class"": ""standard pickup truck"", ""combination_mpg"": 16, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 19, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 21, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 22, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 23, ""class"": ""standard pickup truck"", ""combination_mpg"": 26, ""cylinders"": 6, ""displacement"": 3.0, ""drive"": ""rwd"", ""fuel_type"": ""diesel"", ""highway_mpg"": 29, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,silverado cc lt tb 5.3l,,,,,"[{""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 15, ""class"": ""standard pickup truck"", ""combination_mpg"": 16, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 19, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 21, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 22, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 23, ""class"": ""standard pickup truck"", ""combination_mpg"": 26, ""cylinders"": 6, ""displacement"": 3.0, ""drive"": ""rwd"", ""fuel_type"": ""diesel"", ""highway_mpg"": 29, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,silverado cc lt tb 5.3l l,,,,,"[{""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 15, ""class"": ""standard pickup truck"", ""combination_mpg"": 16, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 19, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 21, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 22, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 23, ""class"": ""standard pickup truck"", ""combination_mpg"": 26, ""cylinders"": 6, ""displacement"": 3.0, ""drive"": ""rwd"", ""fuel_type"": ""diesel"", ""highway_mpg"": 29, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,silverado cc ltz 3.0td,,,,,"[{""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 15, ""class"": ""standard pickup truck"", ""combination_mpg"": 16, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 19, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 21, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 22, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 23, ""class"": ""standard pickup truck"", ""combination_mpg"": 26, ""cylinders"": 6, ""displacement"": 3.0, ""drive"": ""rwd"", ""fuel_type"": ""diesel"", ""highway_mpg"": 29, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}]"
chevrolet,camioneta,silverado cc ltz 5.3l,,,,,"[{""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 20, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 15, ""class"": ""standard pickup truck"", ""combination_mpg"": 16, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 19, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 21, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 16, ""class"": ""standard pickup truck"", ""combination_mpg"": 18, ""cylinders"": 8, ""displacement"": 5.3, ""drive"": ""rwd"", ""fuel_type"": ""gas"", ""highway_mpg"": 22, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}, {""city_mpg"": 23, ""class"": ""standard pickup truck"", ""combination_mpg"": 26, ""cylinders"": 6, ""displacement"": 3.0, ""drive"": ""rwd"", ""fuel_type"": ""diesel"", ""highway_mpg"": 29, ""make"": ""chevrolet"", ""model"": ""silverado 2wd"", ""transmission"": ""a"", ""year"": 2024}]"
